customer_id,age,gender,marital_status,education,occupation,state,employment_status,annual_income,customer_since,customer_segment,risk_profile,account_type,average_balance,monthly_expenses,monthly_savings,emi,loan_amount,credit_score,debt_to_income_ratio,number_of_accounts,digital_banking_usage,mobile_app_usage,atm_transactions,online_transactions,salary_account,savings_account,credit_card,personal_loan,home_loan,car_loan,gold_loan,fixed_deposit,recurring_deposit,mutual_fund,insurance,demat_account,forex_card,travel_card,total_amount,total_transactions,avg_amount,max_amount,min_amount,annual_income_log,monthly_income_log,monthly_expenses_log,average_balance_log,loan_amount_log,total_amount_log,product_count,has_loan
CUST100962,38.0,Female,Single,Diploma,Self Employed,Jharkhand,Self Employed,1785995.38,17.0,Business Owners,High,Savings,,96992.57,,0.0,,662.0,0.0,4.0,84.0,76.0,9.0,32.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,391661.58,16,24478.84875,161023.73,860.64,14.395487013540828,11.910586533959064,11.482399966628536,,,12.878155982795299,2,0
CUST102070,31.0,Male,Divorced,Post Graduate,Homemaker,Tamil Nadu,Not Employed,64422.48,2.0,Young Professionals,Low,Savings,10105.32,3404.84,1862.06,0.0,0.0,591.0,0.01,2.0,95.0,83.0,10.0,40.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,3672.28,18,204.01555555555555,492.05,51.48,11.073233441916667,8.588497522753716,8.133246884194392,9.220916249708356,0.0,8.208840274877131,3,0
CUST104459,39.0,Female,Divorced,Post Graduate,Salaried - Government,West Bengal,Employed,951176.55,3.0,Business Owners,Medium,Savings,55152.36,50728.16,7102.36,21091.46,1029300.33,548.0,0.28,,76.0,66.0,12.0,28.0,True,True,True,False,True,False,False,False,False,False,True,False,False,False,258761.77,16,16172.610625,109301.66,489.02,13.765456022313993,11.280560905532361,10.83425617217409,10.917872947576491,13.844390809654106,12.463666975000919,5,1
CUST101085,26.0,Male,Single,Doctorate,Business Owner,Chhattisgarh,Self Employed,6432407.59,8.0,High Net Worth Individuals,High,,2765980.4,332194.32,206286.9,0.0,0.0,678.0,0.01,2.0,79.0,95.0,11.0,29.0,False,True,False,False,True,True,True,True,False,True,True,True,False,False,2032283.97,27,75269.77666666667,712029.4,5538.14,15.676859612388016,13.19195468046205,12.71347838816324,14.832906066672301,0.0,14.524671318989371,8,0
CUST103620,36.0,,Widowed,High School,Salaried - Private,Kerala,Employed,1623329.32,10.0,Business Owners,Medium,Salary,312889.37,82172.98,52958.36,0.0,0.0,645.0,0.03,1.0,,53.0,5.0,38.0,True,True,False,True,True,True,False,True,True,False,True,False,False,False,6768042.2312999945,39,176354.29,3285721.77,855.34,14.299990350126107,11.815090451867889,11.316593985921159,12.65360815257742,0.0,15.727722567851222,8,0
CUST101188,36.0,Male,Single,Doctorate,Self Employed,Assam,Self Employed,1672019.41,2.0,Business Owners,High,Current,487708.91,56504.31,35205.25,48321.47,1063321.66,566.0,0.33,2.0,82.0,69.0,13.0,29.0,False,True,True,False,False,True,False,True,True,False,True,True,False,False,473797.1,14,33842.65,249801.99,1227.28,14.329543279490078,11.84464320256675,10.942089895019357,13.09747606136047,13.876909148424986,13.068536560567924,7,1
CUST100475,46.0,Female,Single,Graduate,,Maharashtra,Employed,1460072.23,3.0,Business Owners,Medium,Savings,220194.69,43834.49,,0.0,0.0,647.0,0.0,,62.0,66.0,11.0,26.0,True,True,True,False,False,False,False,False,True,True,True,False,False,False,748675.02,10,74867.502,373685.05,2118.93,14.193997149960918,11.709098068257832,10.688199042242404,12.302271929963812,0.0,13.526061618855836,6,0
CUST103828,52.0,Female,Married,Post Graduate,Salaried - Private,Chhattisgarh,Employed,1802619.91,10.0,Business Owners,Medium,Fixed Deposit Linked,697247.37,,88034.68,0.0,0.0,642.0,0.0,5.0,48.0,58.0,9.0,19.0,False,True,True,True,False,False,False,False,False,False,True,True,False,False,969785.57,14,69270.39785714286,583836.16,895.79,14.404752224948407,11.919851705104907,,13.454896967731536,0.0,13.784831295341375,5,0
CUST104801,24.0,,Single,Graduate,Salaried - Government,Delhi,Employed,719069.79,6.0,Young Professionals,Medium,Salary,17345.17,38647.37,-1868.13,22140.59,1925345.24,567.0,0.37,3.0,94.0,100.0,8.0,47.0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,1451699.72,38,38202.62421052632,62482.74,231.0,13.485715088045843,11.000823693941253,10.562259879775665,9.761127011726758,14.470616374465328,14.188246337419638,3,1
CUST103035,75.0,Female,,Graduate,Retired,Gujarat,Retired,606374.42,3.0,Retired Customers,Low,Salary,109742.09,32202.02,17389.75,0.0,0.0,682.0,0.0,3.0,2.0,18.0,19.0,9.0,True,True,True,True,False,True,False,True,False,False,True,False,True,True,1225709.91,26,47142.68884615385,53035.0,238.12,13.31525457818797,10.830366035830167,10.37981551595448,11.605897367679647,0.0,14.019031568325785,9,0
CUST101700,21.0,Male,Divorced,Doctorate,Salaried - Private,Maharashtra,Employed,1796284.52,3.0,Young Professionals,High,Salary,,58795.67,94583.61,0.0,0.0,711.0,0.0,1.0,98.0,94.0,5.0,41.0,True,True,True,True,True,False,False,False,False,True,True,True,True,True,3682780.07,38,96915.265,156424.39,1668.6,14.40123149071013,11.916330986919496,10.981840499629968,,0.0,15.119178750271832,10,0
CUST102578,40.0,Male,Divorced,High School,Salaried - Private,Uttar Pradesh,Employed,1071825.19,5.0,Business Owners,,Salary,38797.23,60179.27,-278643.85,309631.67,3474521.21,,1.5,1.0,66.0,78.0,11.0,,True,True,False,False,False,False,False,False,False,True,True,False,False,False,2367125.45,36,65753.48472222222,93732.71,1987.12,13.884874471273362,11.399978130939584,11.00509983671435,10.566129906014107,15.060967534002748,14.677187309122447,4,1
CUST103614,18.0,Male,Single,Doctorate,Student,Kerala,Not Employed,,1.0,Students,Medium,Savings,,72576.66,12537.69,0.0,0.0,650.0,0.0,3.0,100.0,100.0,7.0,40.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,6411.83,14,457.98785714285714,1724.59,75.64,,7.610481434322406,11.192412439960751,,0.0,8.766055950143206,2,0
CUST100017,29.0,Female,Divorced,Graduate,Salaried - Government,Gujarat,Employed,1007078.57,11.0,Young Professionals,Medium,Fixed Deposit Linked,433316.54,35583.88,51049.39,0.0,0.0,711.0,0.0,1.0,89.0,84.0,9.0,32.0,False,True,True,False,False,False,False,False,True,False,True,False,True,True,18380.58,12,1531.715,3008.54,369.44,13.822565185460856,11.337669408637414,10.479676107520294,12.979226086945632,0.0,9.819104355218336,6,0
CUST103801,47.0,Male,Widowed,High School,Business Owner,Bihar,Self Employed,13922955.566400003,3.0,High Net Worth Individuals,High,Current,3661783.5763000017,659491.8534999995,513658.52,0.0,0.0,,0.0,1.0,67.0,66.0,5.0,24.0,False,True,True,True,True,False,True,True,True,True,True,True,False,True,3021595.92,20,151079.796,860573.48,12215.39,16.44904958732899,13.963015404452602,13.399226414841218,15.11346117569759,0.0,14.921296031052355,11,0
CUST101668,21.0,Male,Widowed,High School,Salaried - Private,Gujarat,Employed,2064420.02,3.0,Young Professionals,High,Savings,215007.43,109824.94,62258.98,0.0,0.0,690.0,0.05,2.0,100.0,89.0,13.0,43.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,49277.71,14,3519.8364285714288,4799.36,1965.54,14.540360367340117,12.055459036220496,11.606652027878601,12.27843251564346,0.0,10.805247420916727,1,0
CUST102997,29.0,Male,Married,Post Graduate,Salaried - Private,Assam,Employed,1451721.35,11.0,Young Professionals,High,Salary,308242.3,48166.2,61859.55,12747.22,957519.83,601.0,0.09,3.0,89.0,92.0,8.0,34.0,True,True,True,False,True,True,False,False,True,False,True,False,True,True,6597539.52,35,188501.1291428572,3794517.97,476.41,14.18826123707393,11.70336217135202,10.782433570469573,12.638644685186152,13.772102754369502,15.702207489061104,9,1
CUST100118,60.0,Female,Single,Graduate,Unemployed,Gujarat,Not Employed,16368.57,8.0,Business Owners,Low,Savings,558.27,1500.0,-79.62,0.0,0.0,474.0,0.0,3.0,49.0,48.0,20.0,26.0,False,False,False,True,False,False,True,True,True,False,False,False,False,False,67230.0,16,4201.875,20000.0,61.57,9.703179402457568,7.218946336984827,7.313886831633462,6.326632361912281,0.0,11.115889729664524,4,0
CUST104470,45.0,Female,Widowed,Diploma,Salaried - Government,Rajasthan,Employed,475015.61,1.0,,Low,Salary,82838.14,28311.46,11229.72,0.0,0.0,632.0,0.0,1.0,77.0,59.0,5.0,32.0,True,True,True,False,False,False,True,True,True,False,False,False,False,False,487920.88,28,17425.745714285713,41530.15,237.55,13.07110505082645,10.586221452598254,10.25105726942086,11.3246559339974,0.0,13.097910590053585,6,0
CUST102939,37.0,Female,Divorced,Post Graduate,Self Employed,Maharashtra,Self Employed,2598810.86,15.0,Business Owners,High,Savings,73020.44,88924.08,-397356.32,527455.71,5949106.36,510.0,1.5,,46.0,81.0,15.0,31.0,True,True,False,False,False,True,True,True,False,True,False,True,False,True,391303.15,13,30100.242307692308,184476.46,2961.66,14.770564921622858,12.285662496833588,11.395549496450775,11.198508375639666,15.598751742737745,12.877240413815661,8,1
CUST103301,43.0,Male,Single,Graduate,Salaried - Private,Jharkhand,Employed,1077574.47,6.0,Business Owners,Medium,Salary,140553.93,48505.43,39777.25,0.0,0.0,698.0,0.0,,66.0,64.0,7.0,24.0,True,True,True,False,False,False,False,True,False,False,False,False,False,True,2576327.63,37,69630.47648648648,152375.3,679.92,13.890224140270572,11.405327670692186,10.789451645457566,11.85335365220475,0.0,14.761875931827305,5,0
CUST102505,72.0,Female,Widowed,Graduate,Retired,Bihar,,1142424.83,15.0,,Low,Savings,180077.7,50945.95,44406.72,0.0,0.0,658.0,0.0,2.0,47.0,27.0,15.0,21.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False,21845.71,12,1820.4758333333332,2869.64,699.45,13.948664480605967,11.463767468158665,10.838540174248632,12.101149256540785,0.0,9.991805617104243,4,0
CUST103696,37.0,Female,Widowed,Graduate,Self Employed,Jharkhand,Self Employed,,16.0,Business Owners,High,Savings,267061.03,38026.52,51003.0,0.0,0.0,,0.0,2.0,72.0,66.0,15.0,32.0,False,True,True,False,False,True,True,True,False,False,False,False,False,False,326173.33,20,16308.6665,125261.81,591.58,,12.26409803343947,10.546065387120938,12.495236232497165,0.0,12.695187272019783,5,0
CUST104956,53.0,Female,Divorced,,Salaried - Private,Gujarat,Employed,1808953.12,15.0,Business Owners,Medium,Salary,172510.66,108047.74,41880.27,0.0,0.0,706.0,0.0,1.0,62.0,72.0,10.0,36.0,True,True,True,False,True,True,False,True,False,True,True,False,False,True,4085589.36,38,107515.5094736842,177202.69,1857.54,14.408259401977313,11.92335881092053,11.590337700599108,12.058220107372065,0.0,15.222976794806227,9,0
CUST103776,28.0,Male,Divorced,Graduate,Salaried - Government,Maharashtra,Employed,663645.12,7.0,Young Professionals,Medium,Salary,8884.58,34821.96,-14892.54,35067.06,1637739.0,555.0,0.66,5.0,100.0,100.0,6.0,43.0,True,True,True,True,False,False,False,False,True,False,False,False,False,False,1345345.0,39,34496.02564102564,58064.38,401.58,13.405504334582048,10.920614259755471,10.45803221832489,9.092185017017568,14.308827800637458,14.11216178700584,5,1
CUST101336,60.0,Male,Widowed,Post Graduate,Retired,Uttarakhand,Retired,559756.18,7.0,Retired Customers,Low,Savings,173061.29,17663.95,29623.21,0.0,0.0,731.0,0.02,2.0,43.0,25.0,11.0,12.0,False,True,False,False,False,False,False,False,True,True,False,True,False,False,2013.76,3,671.2533333333333,1418.14,170.55,13.235258361533713,10.750371398659825,9.779337729333536,12.061406866478128,0.0,7.608255360587266,4,0
CUST104950,39.0,Male,Widowed,High School,Unemployed,Karnataka,Not Employed,40441.58,16.0,Business Owners,Low,Savings,6399.05,2232.23,1087.77,0.0,0.0,545.0,0.01,1.0,75.0,58.0,7.0,24.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,65127.39,18,3618.1883333333335,20000.0,219.64,10.607638469318973,8.123003278714746,7.711204246983804,8.764061081817246,0.0,11.084115831443722,3,0
CUST104631,56.0,Female,Widowed,High School,Salaried - Private,Kerala,Employed,1832212.65,4.0,Business Owners,Medium,Salary,429864.75,69983.03,82797.65,0.0,0.0,729.0,0.03,3.0,39.0,32.0,19.0,13.0,True,False,True,False,True,False,False,True,True,False,True,False,False,False,4088644.26,45,90858.76133333331,160307.47,1422.6,14.421035438595531,11.936134808829705,11.156022352145813,12.971228229619948,0.0,15.223724240875619,6,0
CUST101199,22.0,Female,Single,Graduate,Salaried - Government,Tamil Nadu,Employed,630195.21,4.0,Young Professionals,Medium,Fixed Deposit Linked,26301.47,21465.1,-50777.78,81053.0,1737105.25,436.0,1.5,2.0,88.0,99.0,7.0,49.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,32885.17,12,2740.4308333333333,19704.57,352.57,13.353786494323407,,9.974230225560387,10.177418130105801,14.36773121203415,10.400807483633796,2,1
CUST101244,44.0,Male,Divorced,Doctorate,Freelancer,Bihar,Self Employed,885301.92,3.0,Business Owners,High,Fixed Deposit Linked,495845.08,33572.97,38357.71,0.0,0.0,639.0,0.0,3.0,71.0,61.0,17.0,31.0,False,True,True,False,True,False,False,False,False,False,True,True,False,True,157600.45,16,9850.028125,61675.94,611.29,13.693685147910656,11.208790923171092,10.42150634333338,13.114020834966404,0.0,11.967824656871207,6,0
CUST104659,44.0,Male,Married,Graduate,Salaried - Private,Madhya Pradesh,Employed,1398390.93,1.0,Business Owners,Medium,Savings,246348.81,74541.27,42811.62,0.0,0.0,651.0,0.03,3.0,78.0,61.0,5.0,19.0,True,True,False,False,False,False,False,True,True,True,False,False,False,False,726248.13,18,40347.11833333333,368874.31,540.15,14.15083351298575,11.665934750797973,11.219121626017365,12.41450779671141,0.0,13.495648389212946,5,0
CUST101287,39.0,Female,Married,Graduate,Self Employed,Maharashtra,Self Employed,3460877.49,19.0,High Net Worth Individuals,High,Savings,293607.23,202906.86,86933.16,0.0,0.0,623.0,0.0,5.0,77.0,,7.0,24.0,False,True,False,True,True,False,False,True,False,True,True,False,False,False,373891.73,18,20771.762777777774,114727.5,6027.06,15.057033013650981,12.572129550909985,12.220507263358325,12.590001606664776,0.0,12.83172421707465,6,0
CUST100985,44.0,Male,Single,High School,Salaried - Private,Rajasthan,Employed,1623984.57,18.0,Business Owners,Medium,Salary,327268.28,78049.33,53901.93,0.0,0.0,693.0,0.0,1.0,73.0,65.0,12.0,30.0,True,True,True,False,False,False,False,False,False,False,False,False,False,True,3847984.15,43,89488.0034883721,289679.35,817.16,14.300393914196304,11.81549405631751,11.265109153993576,12.698538597239159,0.0,15.163060231612679,4,0
CUST101490,49.0,Male,Single,Post Graduate,Salaried - Private,Delhi,Employed,1394088.08,16.0,Business Owners,Medium,Savings,266278.26,60382.57,52898.65,0.0,0.0,732.0,0.01,3.0,55.0,62.0,8.0,14.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,486520.7,21,23167.652380952382,277722.76,900.17,14.147751770699957,11.662853040030214,11.008472327051242,12.492300886681186,0.0,13.09503678393,1,0
CUST102348,18.0,Female,Single,Graduate,Student,Karnataka,Not Employed,96531.26,1.0,Students,Medium,Current,,5682.44,2362.92,0.0,0.0,550.0,0.0,1.0,100.0,100.0,4.0,43.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,470.51,9,52.278888888888886,64.17,50.0,11.477632531979244,8.992839620081467,8.645311962195876,,0.0,6.155940310756348,2,0
CUST101204,46.0,Male,Divorced,High School,,Bihar,Not Employed,97197.28,,Business Owners,Low,Savings,26464.13,3234.08,4725.76,0.0,0.0,637.0,0.0,1.0,56.0,68.0,14.0,31.0,True,True,True,False,False,False,False,True,False,True,False,False,False,False,64776.48,14,4626.891428571428,20000.0,134.8,11.484508294818713,8.999714397870845,8.081808936150097,10.183583296428143,0.0,11.078713291073322,5,0
CUST104969,22.0,Male,Divorced,Post Graduate,Student,Gujarat,Not Employed,69775.79,4.0,Students,Medium,Salary,10095.93,3974.37,1831.05,,0.0,536.0,0.01,,97.0,,8.0,40.0,True,True,True,False,False,True,False,False,False,False,False,False,False,True,138990.83,26,5345.801153846154,6097.4,74.69,11.153056711962963,8.66830783858548,8.287873104517601,9.219986696227986,0.0,11.842170433406977,5,0
CUST104427,42.0,Male,Widowed,Graduate,Salaried - Private,Maharashtra,Employed,769974.9,17.0,Business Owners,Medium,,132783.02,29338.17,34948.14,0.0,0.0,613.0,0.0,1.0,49.0,46.0,15.0,22.0,False,True,False,True,False,True,False,False,True,False,False,False,False,False,148502.79,14,10607.342142857144,60340.11,549.89,13.554114494638753,11.069222208833532,10.28667876227161,11.796479177458775,0.0,11.908365758784736,4,0
CUST101284,52.0,Male,Married,Diploma,Self Employed,Gujarat,Self Employed,1673996.0,,Business Owners,Medium,Savings,235273.86,66354.94,69154.93,0.0,,674.0,0.0,1.0,66.0,38.0,15.0,,False,True,False,False,True,False,False,True,False,False,True,True,False,False,248163.54,10,24816.354,89198.88,2209.85,14.330724737915256,11.845824683099407,11.102788560998121,12.368509726678464,,12.421847272891634,5,0
CUST100137,65.0,Male,Single,Graduate,Retired,Karnataka,Retired,385740.39,10.0,Retired Customers,Low,Savings,87888.65,15283.21,17358.18,0.0,0.0,687.0,0.0,1.0,45.0,23.0,11.0,15.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3194.15,5,638.83,963.03,513.43,12.862922449820768,10.378044238370734,9.634575548331075,11.38383732930022,0.0,8.069389314066402,2,0
CUST102749,28.0,Male,Widowed,Graduate,Salaried - Government,Uttar Pradesh,Employed,584646.68,10.0,Young Professionals,Medium,Savings,62212.43,24261.27,8541.11,15267.45,464448.89,573.0,0.33,1.0,92.0,100.0,10.0,37.0,False,True,False,True,False,False,False,False,True,False,True,False,False,False,8500.69,11,772.79,1846.66,204.13,13.278764688374498,10.793876921575592,10.09667774778267,11.038326171819394,13.048608951976366,9.048020246245041,4,1
CUST103008,68.0,Male,Widowed,Graduate,Retired,Punjab,Retired,301854.3,4.0,Retired Customers,Low,Savings,52725.78,16214.7,9583.35,,0.0,625.0,0.0,4.0,27.0,18.0,22.0,9.0,True,True,True,False,False,False,False,True,True,False,False,False,False,False,1570.88,4,392.72,597.85,211.63,12.617703042460354,10.132832634546384,9.693735187714035,10.872878764852983,0.0,7.360027634197558,5,0
CUST101288,30.0,Male,Married,Doctorate,Salaried - Private,Kerala,,1779780.41,4.0,Young Professionals,Medium,Salary,167680.84,82158.08,18477.34,48454.24,3691865.68,615.0,0.4,1.0,,79.0,12.0,27.0,True,True,True,False,True,False,True,False,False,True,True,True,False,False,3628121.03,37,98057.32513513514,155623.29,797.3,14.39200111135653,11.907100613990536,11.31641264687665,12.02982365333705,15.12164276344367,15.104225725263406,8,1
CUST101334,39.0,Male,Divorced,Graduate,Salaried - Private,Maharashtra,Employed,1138337.95,1.0,Business Owners,Medium,Salary,352984.03,40417.05,59431.34,0.0,0.0,638.0,0.06,1.0,62.0,76.0,13.0,28.0,True,True,True,False,True,True,False,False,False,False,True,False,True,True,1386373.48,32,43324.17125,110721.17,775.07,13.945080696420947,11.460183753712169,10.60703174635002,12.774180927084181,0.0,14.142202609828079,8,0
CUST102507,28.0,Female,Married,Post Graduate,Unemployed,Assam,Not Employed,47185.48,8.0,Young Professionals,Medium,NRI,10309.92,1988.72,1756.6,0.0,0.0,502.0,0.0,2.0,75.0,96.0,12.0,28.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2084.05,7,297.7214285714286,711.76,55.82,10.761862689863714,8.277188283026616,7.595749204301281,9.240958806783548,0.0,7.642548114760714,2,0
CUST103638,26.0,Male,Married,Graduate,Salaried - Private,West Bengal,Employed,729954.81,1.0,Young Professionals,Medium,Savings,23247.21,42671.87,-12165.29,30807.35,1360157.55,578.0,0.49,2.0,96.0,95.0,10.0,43.0,True,True,False,True,False,False,False,True,False,False,False,False,False,False,10578.78,9,1175.42,1631.93,501.77,13.500739277045728,11.015847737647308,10.661318634290453,10.053983418804366,14.123111831799564,9.266699911245242,4,1
CUST104917,21.0,Male,Married,Graduate,Salaried - Government,Assam,Employed,943664.74,3.0,Young Professionals,Medium,Savings,156422.87,44173.19,24686.18,9469.72,612985.68,628.0,0.15,2.0,97.0,96.0,8.0,46.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,14628.29,7,2089.7557142857145,3151.29,1108.13,13.75752729344028,11.272632321447912,10.695895960856799,11.96032471693125,13.326098485481614,9.59078096241958,2,1
CUST103193,28.0,Male,Single,Graduate,Salaried - Government,Tamil Nadu,Employed,970517.43,7.0,Young Professionals,Medium,Salary,27627.69,31560.88,-8694.68,,1727059.0,591.0,0.71,1.0,86.0,92.0,8.0,28.0,False,True,True,False,True,False,False,False,True,False,True,False,False,True,2046517.7,42,48726.61190476191,84747.63,537.6,13.78558567162212,11.300690325007418,10.359705342260423,10.226610004560387,14.36193109885305,14.531650712424765,6,1
CUST102205,37.0,Female,Widowed,High School,Business Owner,Jharkhand,Self Employed,,2.0,High Net Worth Individuals,High,Savings,9778.04,44584.15,-18356.16,58825.16,4108175.49,476.0,0.71,4.0,59.0,71.0,8.0,20.0,False,True,False,False,False,False,False,True,False,False,True,False,True,True,292109.14,20,14605.457,84290.66,1520.66,,13.163367057818702,10.705156122923531,9.187996598701702,15.228489811619895,12.584886201912305,5,1
CUST102168,45.0,Male,Single,Graduate,Salaried - Private,Maharashtra,Employed,2011868.33,2.0,Business Owners,Medium,Salary,286375.15,101654.4,71062.61,0.0,0.0,645.0,0.0,1.0,,46.0,12.0,26.0,True,True,False,True,True,True,True,True,True,True,True,True,False,False,4474614.04,38,117753.00105263156,174945.66,1657.97,14.514574862764697,12.029673655661286,11.529343941108355,12.565061435461397,0.0,15.31393088140976,11,0
CUST100577,21.0,Male,Married,Post Graduate,Salaried - Private,Tamil Nadu,,2050943.61,3.0,Young Professionals,High,Salary,21796.28,113463.15,-6317.05,60401.3,3859608.05,,0.35,2.0,93.0,91.0,3.0,31.0,True,True,True,False,True,False,False,False,True,True,True,True,False,False,4168668.45,39,106888.9346153846,179151.21,1436.31,14.533811030351469,,11.639242206978787,9.989540470350475,15.166076453928186,15.243107466120561,8,1
CUST101780,64.0,Female,Single,Graduate,Retired,Karnataka,Retired,880337.0,12.0,Retired Customers,Low,Savings,138579.71,35987.83,36121.31,0.0,0.0,690.0,0.04,4.0,33.0,38.0,14.0,15.0,False,True,False,False,False,False,False,True,False,True,True,False,False,False,12465.09,7,1780.7271428571428,3264.09,600.83,13.68806120361945,11.203167094390617,10.49096389151436,11.839208178562677,0.0,9.430767436980148,4,0
CUST100957,71.0,Female,Married,Graduate,Retired,Tamil Nadu,Retired,,13.0,Retired Customers,Low,Savings,252927.62,34853.47,37714.65,11965.78,,646.0,0.15,2.0,31.0,13.0,8.0,9.0,False,False,True,False,False,False,True,True,False,False,True,False,False,False,9651.6,8,1206.45,2448.04,326.35,,10.346763405900871,10.45893667195207,12.440862593514911,,9.174982588095087,4,0
CUST104966,57.0,Female,Married,High School,Business Owner,Chhattisgarh,Self Employed,3374377.93,13.0,High Net Worth Individuals,High,,189913.91,132031.35,-1000928.65,1159205.18,13193860.56,539.0,1.5,1.0,29.0,45.0,12.0,9.0,False,True,False,False,True,True,True,False,True,True,True,True,False,False,1025067.97,23,44568.172608695655,431979.39,5734.55,15.031721844614133,12.546818451716462,11.790802247299926,12.154331408726135,16.39526224606173,13.840270456095801,8,1
CUST104692,30.0,Male,Married,Graduate,Freelancer,Assam,Self Employed,488486.53,2.0,Young Professionals,Medium,Savings,39976.91,30260.26,10648.43,0.0,0.0,652.0,0.0,3.0,78.0,74.0,,32.0,False,True,False,False,False,False,True,False,False,True,True,False,False,False,35763.77,16,2235.235625,10017.12,227.99,13.099069223015304,10.614185070989683,10.317623625603023,10.596082330549876,0.0,10.484718609653639,4,0
CUST104837,21.0,Male,Widowed,Graduate,,Uttar Pradesh,Employed,1180792.19,3.0,Young Professionals,Medium,Salary,32698.01,64544.69,-32797.52,64015.82,732219.66,590.0,0.71,3.0,94.0,85.0,11.0,37.0,True,True,False,True,False,False,False,False,True,False,True,False,False,False,2351358.28,36,65315.50777777778,103140.32,632.02,13.981696965535292,11.496799639944587,11.075128624099799,10.395100081197683,13.503837195604534,14.670504135922972,5,1
CUST101205,49.0,Female,Widowed,Graduate,,Tamil Nadu,Employed,1220681.34,12.0,Business Owners,Medium,Savings,12597.4,70553.12,-52512.49,81108.72,3636678.27,496.0,,1.0,73.0,78.0,15.0,36.0,False,True,False,True,True,False,False,False,False,False,True,False,False,False,302619.23,11,27510.83909090909,146914.67,1995.1,14.014920555444206,11.530022966121432,11.164135353874924,9.441325100749419,15.106581534763002,12.620233932034353,4,1
CUST101273,41.0,Female,Married,Graduate,Salaried - Private,Rajasthan,Employed,,6.0,Business Owners,High,Salary,36862.2,38046.87,-4202.74,50157.37,2167928.04,595.0,,2.0,73.0,70.0,10.0,37.0,True,True,True,False,False,False,False,False,False,False,True,False,False,False,2344603.23,36,65127.8675,155377.19,1014.36,,12.099838470565395,10.546600382747918,10.514969042431195,14.589282910378708,14.667627173763934,4,1
CUST100649,32.0,Female,Widowed,Diploma,Salaried - Private,Karnataka,Employed,,14.0,Young Professionals,High,Fixed Deposit Linked,348148.33,34287.09,51325.67,0.0,0.0,,0.01,2.0,84.0,71.0,7.0,29.0,True,True,False,False,False,True,False,True,False,True,True,False,False,False,49673.2,19,2614.378947368421,8367.24,821.61,,12.077037586373727,10.442553342534925,12.760386775910993,0.0,10.813240962609912,6,0
CUST102240,18.0,Male,Single,Graduate,Student,Punjab,Not Employed,135073.26,1.0,Students,Medium,Savings,14790.65,9339.24,2012.22,0.0,0.0,593.0,0.0,2.0,100.0,100.0,8.0,46.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,744.11,8,93.01375,363.98,50.0,11.813579980259355,9.328755208004672,9.14208722682423,9.60181811134841,0.0,6.613531858486934,1,0
CUST103749,40.0,Female,Married,Graduate,Business Owner,Karnataka,Self Employed,9819569.91,12.0,High Net Worth Individuals,High,Savings,114861.71,437504.29,-1145341.05,1536341.45,17346677.55,448.0,1.5,2.0,58.0,69.0,11.0,25.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,2346200.41,17,138011.7888235294,779230.04,14807.51,16.099887983856622,13.614982451224757,12.988844076135276,11.651492868080403,16.668911607990196,14.668308157025361,4,1
CUST103921,39.0,Female,Single,Post Graduate,Homemaker,Rajasthan,Not Employed,,4.0,Business Owners,Low,Salary,154857.1,39742.05,44637.26,0.0,0.0,587.0,0.02,2.0,87.0,88.0,6.0,35.0,False,True,False,False,False,False,True,False,True,False,True,False,False,False,2230587.25,30,74352.90833333334,131139.29,1983.45,,9.25565115678609,10.590190262028404,11.950264492719123,0.0,14.617775897887705,4,0
CUST100094,60.0,Male,Married,Post Graduate,Retired,Maharashtra,Retired,928610.82,6.0,Retired Customers,Low,Current,236903.36,40712.59,37858.76,0.0,0.0,645.0,0.0,3.0,57.0,42.0,8.0,20.0,False,True,False,False,False,False,False,True,False,False,True,True,False,False,3158.2,5,631.64,985.55,358.17,13.74144608332606,11.256551343718286,10.614317222330179,12.375411794367556,0.0,8.05807410997244,4,0
CUST104270,26.0,,Single,High School,Salaried - Private,Tamil Nadu,Employed,1720498.43,7.0,Young Professionals,High,Salary,49060.14,79513.87,-257843.24,319200.02,3573360.49,494.0,1.5,3.0,80.0,98.0,7.0,41.0,True,True,True,False,False,True,False,False,True,False,False,False,False,False,3482940.86,36,96748.35722222224,148951.22,837.23,14.358125172920577,11.87322492241675,11.283699327177027,10.800822554395342,15.089017304571955,15.063387856702358,5,1
