customer_id,age,gender,marital_status,education,occupation,state,employment_status,annual_income,monthly_income,customer_since,customer_segment,risk_profile,account_type,average_balance,monthly_expenses,monthly_savings,emi,loan_amount,credit_score,debt_to_income_ratio,number_of_accounts,digital_banking_usage,mobile_app_usage,atm_transactions,online_transactions,salary_account,savings_account,credit_card,personal_loan,home_loan,car_loan,gold_loan,fixed_deposit,recurring_deposit,mutual_fund,insurance,demat_account,forex_card,travel_card,total_amount,total_transactions,avg_amount,max_amount,min_amount
CUST102549,38.0,Male,Single,Diploma,Salaried - Private,Gujarat,Employed,773766.7,64480.56,4.0,Business Owners,Medium,Savings,77874.67,29545.56,14999.16,19640.01,1721361.43,645.0,,2.0,64.0,65.0,12.0,25.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2660586.96,18,147810.38666666666,2563821.18,692.81
CUST100123,39.0,Male,Single,Graduate,Salaried - Private,Telangana,Employed,1612210.72,134350.89,4.0,Business Owners,,Salary,45306.66,90977.92,-96936.72,139794.81,4452666.61,525.0,1.0,2.0,83.0,67.0,14.0,25.0,True,True,True,False,False,True,False,False,False,True,False,True,False,False,3538822.27,45,78640.49488888889,139639.44,732.27
CUST103745,65.0,Male,Divorced,Graduate,Retired,Gujarat,Retired,936842.69,78070.22,14.0,,Low,Savings,192347.92,30824.58,45684.24,0.0,0.0,604.0,0.0,2.0,43.0,,15.0,13.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,23162.08,11,2105.6436363636362,7337.82,285.17
CUST100619,62.0,Female,Widowed,Graduate,Business Owner,Delhi,Self Employed,11486835.01,957236.25,20.0,High Net Worth Individuals,Medium,Current,973039.32,710686.59,32483.11,210545.34,19113132.28,680.0,0.23,3.0,41.0,37.0,17.0,16.0,False,True,False,True,False,False,False,True,True,True,True,True,False,False,2003260.33,18,111292.24055555556,708303.28,9384.7
CUST104048,29.0,Male,Married,Graduate,Salaried - Private,Rajasthan,,1016043.94,84670.33,11.0,Young Professionals,High,Salary,209568.57,43955.63,42297.1,0.0,0.0,663.0,0.07,3.0,89.0,81.0,12.0,44.0,True,True,True,True,True,False,False,False,False,False,False,False,False,False,2068018.67,33,62667.23242424242,88723.46,1213.84
CUST102261,18.0,Female,Single,Graduate,Student,Jharkhand,Not Employed,26403.75,2200.31,1.0,Students,Medium,Savings,4765.44,1500.0,735.79,0.0,0.0,534.0,0.02,4.0,100.0,90.0,8.0,24.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,624.27,11,56.75181818181818,83.39,50.0
CUST103985,53.0,Male,Widowed,Graduate,Unemployed,Delhi,Not Employed,27234.78,2269.57,11.0,Business Owners,Low,Current,9280.16,1500.0,759.48,0.0,0.0,,0.0,3.0,43.0,57.0,15.0,27.0,False,False,False,False,False,False,False,False,True,True,True,False,False,False,81704.86,15,5446.990666666667,38593.12,118.7
CUST103792,22.0,Male,Single,Doctorate,Salaried - Government,Maharashtra,Employed,1111262.08,92605.17,4.0,Young Professionals,Medium,Savings,,50772.05,-96333.03,138245.06,1546382.95,586.0,1.49,3.0,100.0,100.0,15.0,41.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,50416.91,15,3361.1273333333334,6975.52,710.2
CUST104457,28.0,Male,Single,High School,Salaried - Private,Kerala,Employed,848220.34,70685.03,,Young Professionals,High,Salary,23718.97,30534.28,-26117.18,66352.46,2096945.32,504.0,0.91,2.0,92.0,77.0,1.0,31.0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,1711956.38,40,42798.9095,74213.2,504.68
CUST104460,22.0,Male,Married,Graduate,Student,Tamil Nadu,Not Employed,13158.35,1096.53,4.0,Students,Medium,Savings,500.0,1500.0,-427.54,0.0,0.0,584.0,0.06,2.0,84.0,65.0,22.0,37.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,967.58,8,120.9475,389.29,50.0
CUST100297,28.0,Female,Married,High School,Salaried - Government,Punjab,Employed,1151278.43,95939.87,,Young Professionals,Medium,Savings,138380.63,60868.09,20938.89,15167.23,1233182.24,618.0,0.1,1.0,81.0,98.0,7.0,43.0,True,True,True,False,True,False,False,False,False,False,True,False,False,False,24125.96,7,3446.5657142857144,9354.66,1340.37
CUST100677,36.0,Male,Divorced,Graduate,Salaried - Private,Punjab,Employed,2068942.6,172411.88,16.0,,High,Fixed Deposit Linked,87045.65,70821.0,-17265.72,118569.31,5690225.93,555.0,0.72,2.0,78.0,58.0,12.0,29.0,True,True,True,True,True,False,False,True,False,True,True,False,True,True,46955.15,13,3611.9346153846154,9501.31,878.05
CUST103628,21.0,Female,Divorced,,Salaried - Private,Punjab,Employed,1099425.25,,3.0,Young Professionals,High,Salary,18467.77,40264.9,-28466.05,82066.34,933933.69,503.0,0.96,2.0,,90.0,7.0,42.0,True,True,True,True,False,False,False,True,True,False,False,True,True,True,2244034.36,37,60649.5772972973,96181.9,518.1
CUST103545,79.0,Female,Divorced,Graduate,Retired,Punjab,Retired,549391.84,45782.65,16.0,Retired Customers,Low,,161835.94,18277.91,28573.37,0.0,0.0,644.0,0.0,3.0,30.0,2.0,22.0,8.0,True,True,True,False,False,False,False,False,True,True,True,True,True,True,6490.48,9,721.1644444444445,1071.02,329.71
CUST102735,35.0,Female,Widowed,Post Graduate,Salaried - Government,Telangana,Employed,1096593.89,91382.82,17.0,Young Professionals,Medium,Savings,232131.39,55887.7,36018.12,0.0,0.0,704.0,0.01,3.0,82.0,65.0,13.0,24.0,False,True,False,False,True,True,False,False,True,True,True,True,False,False,24024.08,10,2402.408,5903.44,842.58
CUST101550,26.0,,Widowed,Post Graduate,Homemaker,Kerala,Not Employed,81790.92,6815.91,4.0,Young Professionals,Medium,Current,,4047.21,2685.37,0.0,0.0,591.0,0.01,1.0,79.0,91.0,8.0,34.0,False,True,False,True,False,False,False,False,True,False,True,False,False,False,2164.3,9,240.4777777777778,829.54,71.21
CUST100364,21.0,Male,Married,High School,Salaried - Government,Assam,Employed,1230328.97,102527.41,3.0,Young Professionals,Medium,Fixed Deposit Linked,169471.97,45431.0,16833.66,41767.62,1315127.13,587.0,,5.0,100.0,100.0,7.0,41.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,32525.21,14,2323.2292857142857,6767.53,666.25
CUST103552,34.0,Male,Divorced,High School,Business Owner,Chhattisgarh,Self Employed,3320884.51,276740.38,4.0,High Net Worth Individuals,High,Fixed Deposit Linked,81384.77,199685.58,,175638.55,9768151.75,664.0,0.61,4.0,74.0,87.0,16.0,38.0,False,True,False,False,True,True,False,False,False,True,True,False,False,False,1032147.78,18,57341.543333333335,348939.89,5688.11
CUST100204,34.0,Male,Married,Post Graduate,Salaried - Private,Maharashtra,Employed,,94641.62,14.0,Young Professionals,Medium,Salary,18278.19,40984.08,-41376.3,82099.22,3687700.66,433.0,0.99,4.0,74.0,84.0,,37.0,True,False,True,False,True,False,False,False,True,False,True,False,False,True,2067336.29,37,55873.953783783785,88242.0,230.79
CUST103543,32.0,Female,Single,Post Graduate,Salaried - Private,Kerala,,1700520.4,141710.03,4.0,Young Professionals,Medium,Salary,23287.25,95387.16,,,5807770.96,557.0,1.33,3.0,76.0,73.0,11.0,27.0,True,True,False,False,True,False,False,False,True,True,True,True,False,False,3407012.21,34,100206.24147058824,147046.93,756.21
CUST103947,20.0,Male,Single,Post Graduate,Student,Uttarakhand,Not Employed,55397.28,4616.44,2.0,Students,Medium,Salary,5425.6,2948.56,1338.6,471.45,30745.3,562.0,0.11,2.0,100.0,99.0,10.0,41.0,True,True,True,False,False,False,False,False,False,False,True,False,False,False,111335.23,33,3373.7948484848484,4842.61,50.0
CUST103380,72.0,Female,Single,Graduate,,,Retired,366872.4,30572.7,5.0,Retired Customers,Low,,75166.28,13104.73,16969.98,0.0,0.0,649.0,0.0,2.0,28.0,29.0,11.0,7.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,5965.39,9,662.8211111111111,1157.96,218.68
CUST101998,,Female,Divorced,Graduate,Self Employed,,Self Employed,2156138.12,179678.18,6.0,Business Owners,High,Salary,23317.37,89495.34,-32182.29,115965.62,3699161.54,611.0,0.66,,67.0,64.0,9.0,29.0,True,True,True,False,True,True,False,False,False,True,True,True,False,False,4962280.08,41,121031.22146341464,323016.41,1734.79
CUST101714,33.0,Female,Divorced,High School,Self Employed,Uttar Pradesh,Self Employed,726063.23,60505.27,4.0,Business Owners,,Current,249064.75,43424.0,15326.2,0.0,0.0,562.0,0.0,1.0,69.0,88.0,12.0,34.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,94975.21,8,11871.90125,28044.38,816.55
CUST104536,64.0,Male,Married,Graduate,Retired,Gujarat,Retired,722776.78,60231.4,11.0,Retired Customers,Low,Fixed Deposit Linked,161806.2,38372.58,22741.99,0.0,0.0,655.0,0.01,2.0,32.0,41.0,22.0,17.0,False,True,True,False,False,False,False,True,False,False,True,False,False,False,3000.64,3,1000.2133333333334,1496.11,605.67
CUST103479,45.0,Female,Divorced,Graduate,Salaried - Private,Tamil Nadu,Employed,2439329.97,203277.5,10.0,Business Owners,Medium,Savings,48680.25,120682.69,1440.27,,6727749.71,665.0,0.33,2.0,78.0,60.0,9.0,32.0,False,False,False,False,False,False,False,True,False,False,True,False,True,True,902742.8,18,50152.37777777778,354146.74,1785.52
CUST104843,69.0,Female,Single,Graduate,Retired,Odisha,Retired,311624.23,25968.69,14.0,Retired Customers,Low,Savings,86134.66,13251.64,12639.03,0.0,0.0,641.0,0.01,3.0,25.0,33.0,19.0,7.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2644.49,5,528.898,831.63,315.26
CUST103233,28.0,Male,Single,Post Graduate,Salaried - Private,Delhi,Employed,1286423.84,107201.99,10.0,Young Professionals,High,Salary,236956.03,,35540.43,0.0,0.0,661.0,0.01,4.0,95.0,79.0,9.0,24.0,True,True,False,False,True,False,False,False,True,False,True,False,False,False,2706367.93,34,79599.05676470588,119821.28,619.26
CUST100623,19.0,Male,Single,High School,Student,Punjab,Not Employed,90862.81,7571.9,1.0,,Medium,Savings,16922.0,4637.49,3139.56,0.0,0.0,580.0,0.0,2.0,93.0,98.0,5.0,26.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2852.55,17,167.79705882352943,858.8,50.0
CUST104584,55.0,Male,Divorced,Post Graduate,Self Employed,Delhi,Self Employed,1070677.3,89223.11,9.0,Business Owners,Medium,Current,61933.82,59497.42,-16286.73,46664.28,2853655.79,567.0,0.54,3.0,39.0,52.0,18.0,,False,True,True,True,False,False,False,True,False,False,True,False,False,False,249321.54,19,13122.186315789473,108047.31,319.47
CUST104204,18.0,Female,Single,High School,Student,Uttarakhand,Not Employed,98028.87,8169.07,1.0,Students,Medium,Fixed Deposit Linked,21096.27,4866.93,3229.94,0.0,0.0,582.0,0.03,3.0,100.0,100.0,10.0,42.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,227.9,4,56.975,75.16,50.0
CUST103194,36.0,Male,Widowed,Post Graduate,Self Employed,Uttarakhand,Self Employed,2969622.58,247468.55,4.0,Business Owners,High,Current,927542.25,102555.98,141967.67,0.0,0.0,666.0,,2.0,86.0,68.0,8.0,33.0,False,True,False,False,False,True,True,True,False,True,True,True,False,False,672254.22,14,48018.15857142857,208321.81,1580.15
CUST101245,,Female,Single,Graduate,Student,Maharashtra,Not Employed,20595.96,1716.33,1.0,Students,Medium,Current,3409.32,1589.97,151.85,0.0,0.0,556.0,0.0,1.0,72.0,61.0,8.0,29.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,649.16,12,54.096666666666664,75.48,50.0
CUST103898,31.0,Male,Single,Graduate,Business Owner,Karnataka,Self Employed,4170851.29,347570.94,11.0,High Net Worth Individuals,High,Savings,900800.9,190216.14,156835.42,0.0,0.0,707.0,0.0,3.0,86.0,100.0,13.0,40.0,False,True,False,True,True,True,False,True,False,True,True,True,False,False,1740752.89,27,64472.32925925926,614347.55,5341.97
CUST102245,34.0,Male,Married,Graduate,Salaried - Private,Tamil Nadu,Employed,862147.17,71845.6,3.0,Young Professionals,Medium,Savings,134761.4,26854.74,20638.46,25334.96,1444457.19,513.0,0.37,2.0,83.0,78.0,,36.0,False,True,False,True,False,False,True,False,True,False,False,False,False,False,21148.76,10,2114.876,6497.05,766.3
CUST104677,35.0,Male,Widowed,Diploma,Salaried - Government,West Bengal,Employed,1059775.76,88314.65,10.0,Young Professionals,Medium,Salary,20172.05,35631.36,91.15,51608.42,3551600.0,616.0,0.58,3.0,79.0,66.0,9.0,26.0,True,True,True,False,False,False,False,False,True,False,False,False,False,False,2121897.33,33,64299.91909090909,91269.15,345.46
CUST102517,50.0,Male,Married,Graduate,Salaried - Private,Tamil Nadu,Employed,,68664.56,12.0,Business Owners,Medium,Salary,23391.8,58646.43,-18538.25,,1411357.91,640.0,0.53,1.0,79.0,61.0,21.0,37.0,True,True,True,False,True,False,False,True,False,False,True,False,False,False,2389449.59,41,58279.25829268293,188772.44,883.21
CUST103506,22.0,Female,Single,Post Graduate,,Kerala,Not Employed,53901.96,4491.83,4.0,Students,Medium,Salary,11830.11,2275.56,2154.37,0.0,0.0,577.0,0.0,,97.0,80.0,7.0,30.0,True,True,True,False,False,False,False,False,False,True,True,True,True,True,109029.44,33,3303.9224242424243,4712.0,51.86
CUST102263,38.0,Female,Widowed,Post Graduate,Salaried - Government,Maharashtra,Employed,1303604.42,108633.7,4.0,Business Owners,Medium,Savings,36605.74,58119.35,-28296.28,73426.23,1591287.26,591.0,0.67,1.0,70.0,70.0,13.0,34.0,True,True,True,False,False,True,False,False,True,False,True,True,False,False,287608.27,14,20543.447857142855,92543.87,1051.89
CUST100433,21.0,Female,Divorced,Graduate,Student,Chhattisgarh,Not Employed,37829.85,3152.49,3.0,Students,Medium,Salary,3414.86,2450.77,709.44,0.0,,533.0,0.0,5.0,85.0,100.0,5.0,40.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,150786.33,27,5584.678888888889,78204.95,50.0
CUST103897,34.0,Male,Widowed,Graduate,Salaried - Government,Delhi,Employed,603584.03,50298.67,9.0,Young Professionals,Medium,Salary,165133.8,23432.44,27927.75,0.0,0.0,,,2.0,71.0,96.0,,45.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,1216761.76,42,28970.518095238094,52374.66,273.65
CUST102383,45.0,Male,Married,Graduate,Business Owner,Kerala,,8914827.71,742902.31,9.0,High Net Worth Individuals,High,Current,221448.42,336728.16,-1953948.54,2346697.37,26246347.26,485.0,1.5,3.0,66.0,54.0,13.0,24.0,False,True,False,False,False,True,True,True,False,False,True,False,False,False,3564328.03,25,142573.1212,1159988.88,8880.9
CUST101557,30.0,Female,Widowed,Graduate,Salaried - Private,Delhi,Employed,1986056.36,165504.7,7.0,Young Professionals,Medium,Savings,257245.68,82467.99,50392.14,30441.91,3251868.05,615.0,0.2,2.0,90.0,91.0,9.0,30.0,True,True,True,False,True,False,True,False,False,True,True,True,False,True,63243.14,11,5749.376363636364,25275.0,1061.55
CUST100607,27.0,Female,Single,Post Graduate,Unemployed,Gujarat,Not Employed,62662.92,5221.91,9.0,Young Professionals,,Salary,9018.1,3874.79,1376.29,0.0,0.0,433.0,0.02,3.0,83.0,79.0,11.0,31.0,True,True,False,False,False,False,False,True,False,False,True,True,False,False,127640.43,41,3113.181219512195,5474.77,121.79
CUST100367,73.0,Male,Widowed,High School,,Punjab,Retired,555888.34,46324.03,3.0,Retired Customers,Low,Salary,120065.65,26946.83,20858.3,0.0,0.0,582.0,0.02,4.0,21.0,18.0,,3.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,1119533.12,30,37317.77066666666,48627.91,411.63
CUST101272,18.0,Male,Single,Graduate,Student,Bihar,Not Employed,63372.16,5281.01,1.0,Students,Medium,Salary,3977.72,4324.7,941.0,0.0,0.0,,0.0,5.0,96.0,100.0,8.0,38.0,True,True,True,False,False,False,False,True,False,False,False,False,True,True,64200.92,21,3057.1866666666665,5534.46,50.0
CUST102354,25.0,Female,Divorced,Graduate,Unemployed,Tamil Nadu,Not Employed,45236.23,3769.69,2.0,Young Professionals,Medium,Current,13324.77,2824.3,857.71,0.0,0.0,487.0,0.05,4.0,74.0,97.0,8.0,43.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2655.65,14,189.68928571428572,429.31,91.97
CUST103695,20.0,Male,Single,Post Graduate,Student,Karnataka,,44173.48,3681.12,2.0,Students,Medium,Salary,7506.24,2355.02,1332.13,0.0,0.0,561.0,0.0,4.0,95.0,98.0,14.0,39.0,True,True,True,False,False,True,True,False,True,False,False,False,False,True,206667.14,32,6458.348125,121455.0,50.0
CUST100521,75.0,Female,Widowed,Graduate,Retired,Maharashtra,Retired,1115319.77,92943.31,3.0,Retired Customers,Low,Current,348749.58,58169.98,34241.89,0.0,0.0,694.0,0.0,3.0,27.0,14.0,21.0,7.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,7602.79,4,1900.6975,3008.48,1365.93
CUST102586,29.0,Male,Widowed,Diploma,Salaried - Government,Maharashtra,Employed,1499948.6,124995.72,11.0,Young Professionals,Medium,Salary,57954.43,55263.25,-280970.37,349867.27,3902748.08,547.0,,4.0,62.0,81.0,10.0,25.0,True,True,True,False,False,True,False,False,True,False,False,False,False,False,3020302.83,33,91524.32818181819,130809.81,1096.22
CUST103936,32.0,Female,Single,Doctorate,Freelancer,Karnataka,Self Employed,776326.35,64693.86,13.0,Young Professionals,Medium,Salary,139592.56,28898.86,35137.35,0.0,0.0,629.0,0.0,1.0,80.0,78.0,9.0,30.0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,1554113.07,36,43169.8075,67617.08,554.64
CUST101794,21.0,Female,Divorced,Post Graduate,Salaried - Government,Delhi,Employed,1516636.1,126386.34,3.0,Young Professionals,Medium,Salary,415981.7,48488.23,77557.87,0.0,0.0,654.0,0.0,1.0,100.0,100.0,7.0,39.0,True,True,True,False,False,False,True,True,False,False,True,False,True,True,3061023.65,37,82730.36891891892,132121.35,512.13
CUST102114,34.0,Female,Married,Post Graduate,Salaried - Private,Tamil Nadu,Employed,1412422.3,117701.86,2.0,Young Professionals,Medium,Salary,31305.1,41539.32,-20902.07,96664.57,4367789.56,,0.83,1.0,81.0,66.0,8.0,25.0,True,True,False,True,False,False,False,False,True,True,False,False,False,True,2875111.64,32,89847.23875,123463.51,953.1
CUST102662,24.0,Female,Single,Graduate,Salaried - Private,Delhi,Employed,,109298.89,6.0,Young Professionals,High,Salary,10598.98,50034.89,-223605.73,259753.27,2945602.02,470.0,1.5,,78.0,92.0,9.0,49.0,True,True,False,False,False,True,False,False,True,False,True,False,False,False,2057013.41,42,48976.50976190476,88466.96,359.97
CUST100140,35.0,Male,Widowed,,Salaried - Private,Rajasthan,Employed,946283.19,78856.93,17.0,Young Professionals,Medium,Savings,123350.05,45460.21,35043.49,0.0,0.0,724.0,0.0,3.0,74.0,68.0,6.0,,False,True,False,False,False,False,False,True,True,False,False,False,False,False,29978.0,15,1998.5333333333333,8780.04,703.61
CUST103714,18.0,Female,Single,High School,Student,Uttar Pradesh,Not Employed,45377.74,3781.48,1.0,Students,Medium,Salary,5304.23,2454.71,1274.16,0.0,0.0,604.0,,4.0,94.0,94.0,9.0,34.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,46428.68,24,1934.5283333333334,3939.42,50.0
CUST104986,18.0,Male,Single,Graduate,Student,,Not Employed,45858.74,3821.56,1.0,Students,Medium,Current,20909.34,2273.52,1563.92,0.0,0.0,573.0,0.0,3.0,100.0,100.0,,33.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,645.55,9,71.72777777777777,108.38,50.0
CUST100226,43.0,Male,Single,Post Graduate,Business Owner,Odisha,Self Employed,5909576.12,492464.68,8.0,High Net Worth Individuals,High,Current,2142150.24,237937.85,269937.34,,0.0,672.0,0.03,2.0,63.0,52.0,8.0,26.0,False,True,False,False,True,False,True,True,False,True,True,False,False,False,1696669.44,16,106041.84,711302.54,8957.48
CUST103682,67.0,Female,,Graduate,Retired,Uttar Pradesh,Retired,1141821.85,95151.82,11.0,Retired Customers,Low,Current,653297.64,37605.44,59126.61,0.0,0.0,696.0,0.01,2.0,35.0,23.0,14.0,10.0,False,True,True,False,False,False,False,False,True,False,True,False,False,False,11618.48,3,3872.826666666667,7610.41,1991.56
CUST102605,44.0,Male,Widowed,Graduate,Business Owner,,Self Employed,4813465.1,401122.09,5.0,,High,Fixed Deposit Linked,1493684.35,167873.95,132716.26,96036.53,8198266.0,608.0,0.25,1.0,71.0,66.0,13.0,16.0,False,True,True,False,True,False,True,True,True,False,True,False,False,True,977817.89,14,69844.135,400761.95,4316.18
CUST103658,32.0,Male,Divorced,Doctorate,Freelancer,Maharashtra,Self Employed,1286771.35,107230.95,14.0,Young Professionals,High,Salary,155573.07,38401.17,40190.97,30172.72,1867344.86,560.0,,3.0,56.0,72.0,14.0,22.0,True,True,True,True,False,False,False,False,False,False,False,False,True,False,2628261.63,41,64103.94219512195,112556.78,628.23
CUST101764,37.0,Male,Single,Graduate,Salaried - Private,,Employed,1618342.91,134861.91,8.0,Business Owners,Medium,Salary,290189.5,59596.66,74517.37,0.0,0.0,,0.0,1.0,78.0,73.0,12.0,32.0,True,True,True,True,False,False,False,False,False,False,False,False,True,True,3903788.08,41,95214.34341463415,240133.64,882.03
CUST103409,,Female,Married,High School,Salaried - Government,Madhya Pradesh,Employed,731893.36,60991.11,15.0,Young Professionals,Medium,Savings,93075.01,39252.9,21045.17,0.0,0.0,644.0,0.01,3.0,61.0,96.0,11.0,19.0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,25084.04,8,3135.505,10154.13,1289.12
CUST100300,29.0,Female,Single,Graduate,Salaried - Government,Madhya Pradesh,Employed,1080364.49,90030.37,6.0,Young Professionals,Medium,Salary,211727.47,34725.36,57722.28,0.0,0.0,690.0,0.0,4.0,77.0,87.0,6.0,39.0,True,True,False,False,True,True,False,False,True,False,True,False,False,False,4104568.66,35,117273.39028571428,1977329.73,501.09
CUST101528,30.0,Female,Married,Graduate,Salaried - Government,Kerala,Employed,1391404.55,115950.38,12.0,Young Professionals,Medium,Salary,48676.29,63569.96,-172586.28,225714.18,2555352.15,546.0,1.5,4.0,80.0,90.0,8.0,35.0,True,True,True,False,False,False,False,False,True,False,False,False,False,False,2829562.06,40,70739.0515,121090.95,476.43
CUST104186,36.0,Female,Divorced,,Freelancer,Maharashtra,,795237.91,66269.83,,Business Owners,Medium,Salary,67752.01,29024.64,9993.51,28061.07,887326.44,570.0,0.43,3.0,45.0,77.0,16.0,25.0,True,True,True,False,False,False,True,True,False,False,True,False,False,True,4076686.13,39,104530.41358974359,2284292.68,341.07
CUST104937,18.0,Female,Single,Graduate,Unemployed,Telangana,Not Employed,33826.96,2818.91,1.0,Young Professionals,Medium,Salary,4376.48,1500.0,728.94,517.57,42327.69,502.0,0.16,3.0,100.0,96.0,7.0,58.0,True,False,True,True,False,True,False,False,True,False,False,False,False,False,39393.06,26,1515.1176923076923,3147.52,76.85
CUST103496,35.0,Male,,Post Graduate,Salaried - Private,Assam,Employed,1137502.78,94791.9,16.0,Young Professionals,Medium,Fixed Deposit Linked,360105.17,38744.32,,0.0,0.0,609.0,0.03,2.0,79.0,66.0,6.0,27.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,32123.05,11,2920.2772727272727,8676.05,448.05
CUST103814,52.0,Male,Single,Graduate,Salaried - Private,Madhya Pradesh,Employed,2156809.46,179734.12,6.0,,Medium,Savings,52191.07,129203.99,-196447.59,247716.9,7542007.97,519.0,1.41,4.0,49.0,49.0,13.0,21.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,62394.85,13,4799.6038461538465,7945.51,1093.41
CUST100571,62.0,,Widowed,Graduate,Retired,Madhya Pradesh,Retired,358202.85,29850.24,11.0,Retired Customers,Low,Salary,60807.43,11869.94,18126.13,0.0,0.0,578.0,0.0,2.0,42.0,42.0,19.0,19.0,True,True,True,False,False,False,True,False,False,True,False,False,True,True,726008.76,30,24200.292,31222.56,138.92
CUST102492,31.0,Female,Divorced,Graduate,Salaried - Private,Rajasthan,Employed,641833.7,53486.14,5.0,Young Professionals,Medium,Salary,121009.15,22733.23,23815.97,7075.06,684202.22,587.0,0.08,2.0,100.0,75.0,10.0,34.0,True,True,True,True,False,True,False,True,True,False,False,False,False,False,1300892.33,36,36135.89805555555,56098.74,256.38
CUST101221,33.0,Male,Divorced,Graduate,Unemployed,Gujarat,Not Employed,29063.78,2421.98,11.0,Young Professionals,Low,Savings,5525.8,1500.0,898.21,0.0,0.0,,0.0,1.0,75.0,77.0,5.0,25.0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,11846.06,14,846.1471428571429,8684.85,119.53
CUST104202,64.0,Male,Single,Post Graduate,Retired,,Retired,1024080.86,85340.07,,Retired Customers,Low,Savings,254708.54,49511.43,36613.74,0.0,0.0,698.0,0.0,2.0,23.0,15.0,14.0,10.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,8049.26,6,1341.5433333333333,2565.72,644.45
CUST102446,27.0,Female,Single,Post Graduate,Business Owner,Maharashtra,Self Employed,9313408.69,776117.39,9.0,High Net Worth Individuals,High,Current,1888348.79,565574.14,200760.03,0.0,0.0,598.0,0.06,1.0,78.0,94.0,12.0,29.0,False,True,True,False,True,False,False,False,False,True,True,False,False,True,3772859.35,17,221932.90294117646,1597822.54,16645.01
CUST102761,42.0,Male,Divorced,Graduate,Salaried - Private,Maharashtra,Employed,1264199.96,105350.0,19.0,Business Owners,Medium,Savings,146871.6,73317.02,32084.39,0.0,0.0,650.0,0.05,2.0,75.0,83.0,7.0,33.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,371790.51,12,30982.5425,146361.02,912.06
CUST104223,33.0,Male,Widowed,Graduate,Business Owner,Madhya Pradesh,Self Employed,11600110.62,966675.88,,High Net Worth Individuals,High,Fixed Deposit Linked,4395186.4,525374.18,438038.48,0.0,0.0,687.0,0.03,3.0,67.0,80.0,11.0,29.0,False,True,True,False,True,True,False,True,False,True,True,True,True,True,2146335.91,17,126255.05352941176,636255.63,7245.94
CUST101691,32.0,Other,Married,,,Chhattisgarh,Employed,467760.13,38980.01,,Young Professionals,Medium,Savings,29130.94,18154.95,5515.72,15358.4,1156743.17,481.0,0.4,4.0,66.0,82.0,6.0,33.0,False,True,False,True,False,False,False,False,True,False,False,False,False,True,12434.01,11,1130.3645454545454,3563.39,225.05
CUST102139,21.0,Female,Married,Graduate,Unemployed,Bihar,Not Employed,,3042.3,3.0,Young Professionals,Medium,Savings,,48534.29,35926.81,0.0,0.0,664.0,0.08,4.0,89.0,100.0,9.0,27.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,28592.22,18,1588.4566666666667,3808.9,408.42
CUST102293,43.0,Male,Divorced,Graduate,Freelancer,Bihar,Self Employed,1302914.58,108576.22,14.0,Business Owners,High,Savings,51634.91,58258.36,-44832.59,95646.4,1089255.71,559.0,0.94,3.0,59.0,52.0,,15.0,False,True,False,False,True,False,False,False,True,False,True,False,False,False,380338.72,18,21129.928888888888,127203.88,649.23
CUST101071,30.0,Male,Widowed,Post Graduate,Salaried - Government,Kerala,Employed,600741.59,50061.8,12.0,Young Professionals,Medium,Salary,19185.98,31206.56,,60107.01,1771254.54,485.0,1.2,1.0,75.0,85.0,5.0,31.0,True,True,True,False,False,False,False,False,True,True,False,True,False,False,1213368.43,36,33704.678611111114,52466.88,147.62
